ph,Hardness,Solids  ,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,,,
7.207538608,174.805168,796.3997,6.954041337,,555.5962107,14.17116415,60.53126978,4.295189193,1,,,
,207.1281065,504.94597,6.852308234,,346.2076431,17.68287841,81.23870517,4.240262192,0,,,
10.22768969,225.9191183,46.129215,5.899676357,313.9873427,372.5327525,15.28429126,61.25804566,4.78632982,1,,,
5.756079072,135.0046066,60.43254,9.18925237,,479.2094433,9.411728942,76.58748656,3.457774505,1,,,
11.39054311,145.3419366,175.22194,6.613864679,,553.4889233,12.09118931,69.73623075,2.277358632,1,,,
,227.6284199,77.49304,9.080194657,,456.1723341,9.983876837,67.08478719,4.015901291,1,,,
,199.3830906,76.628297,4.998843662,341.0883416,388.2492993,10.74515426,50.7474736,3.216414002,1,,,
6.389656626,211.2936901,106.82366,8.47312655,341.6045108,508.4824702,18.62301484,36.96496701,4.141319632,1,,,
6.580043295,220.5754664,668.48572,6.198069013,,474.6276911,11.47022615,53.50804292,4.756446279,1,,,
6.30932153,148.5946603,703.76713,6.239147478,,387.808507,13.92588575,65.81142727,4.862768792,0,,,
10.81783108,141.4883912,989.99015,7.962066463,389.3928973,361.6320547,14.90872539,57.16455582,3.590841128,1,,,
6.854430628,202.6903296,189.21575,7.844576611,266.6245723,372.7977669,14.62884072,47.53280305,3.783612678,0,,,
5.093675135,251.3137795,245.95697,6.718829673,267.0260928,271.6307383,14.88242819,70.7784081,4.552571442,1,,,
4.829447114,169.1160767,916.47158,7.59039957,332.9375223,386.025078,11.3613119,60.36964851,4.324355073,1,,,
5.264283802,142.5341263,556.05313,6.600786951,416.2627987,443.759231,7.49136247,72.87984778,5.100239665,1,,,
7.466391511,231.5033403,223.5574,12.22298929,358.9892471,445.0000692,17.27986909,53.9861694,4.049800684,1,,,
7.971298747,151.0329296,827.79397,7.662153936,405.8298938,376.9122117,19.38273912,78.16013326,2.439140009,1,,,
5.877438301,234.3928361,240.14405,8.084907577,,484.0883727,16.21426891,80.41155138,4.511625157,1,,,
8.35035104,239.8160046,177.78878,6.108947366,272.8447147,294.8760563,10.60346705,62.85274863,3.507227581,1,,,
5.663309079,216.5885371,229.38885,6.113112795,,429.6772635,9.752973533,58.5981133,1.604447606,0,,,
,184.6148476,289.72709,7.167404799,392.4621987,409.4909989,12.2155882,63.90425571,3.351766903,1,,,
9.657947787,218.6355518,746.91416,8.463566917,363.2949398,389.1888183,14.44095326,52.05121159,3.534611421,0,,,
4.032060534,200.0679728,720.54483,6.482678612,,519.2133704,16.60077716,77.2939405,4.814235096,1,,,
5.750323736,232.7092136,174.5607,6.324470509,287.784314,324.1427261,14.75781407,41.85713578,3.205437855,1,,,
2.128531434,192.696422,905.28452,7.757769765,383.5198922,473.5500653,14.28649324,56.34782991,3.842109417,1,,,
5.644583952,218.5390263,403.49477,8.598058032,365.6877513,501.2235747,10.49555912,57.83524949,4.156318527,1,,,
9.842056294,217.8967725,85.145303,6.028898228,333.0735457,432.3324056,12.36553807,45.82200411,4.179197763,1,,,
6.074888791,222.7613411,396.38267,9.552297276,267.4739789,629.5693311,12.45761984,73.27816501,3.43178391,1,,,
7.664628097,150.6672097,918.04082,8.746295422,406.4761193,436.3356221,15.21692954,,3.48740688,1,,,
7.116761041,215.5692366,205.98177,6.856014691,330.5424263,523.6895713,17.02022679,77.33617006,4.222512868,0,,,
,233.9931719,197.30244,7.297452504,301.8487861,490.7661906,16.02278023,58.52466718,3.19834386,1,,,
5.745732053,206.5644962,36.098905,4.922469965,331.6658275,532.4297339,16.08221894,55.13711292,3.619916708,1,,,
7.260319682,194.2477421,27.071254,6.674031761,394.5558349,312.3490171,16.00502153,65.02396013,4.282314756,1,,,
7.070011012,196.8332094,66.35212,9.551215274,332.3906305,475.9876251,12.0946044,36.33545321,4.198056779,1,,,
9.537878629,200.5575074,44.20625,7.078689515,303.9193412,335.5548032,16.63617401,71.30902217,3.024556641,1,,,
10.30508519,182.440048,231.72377,10.22012452,,504.1260106,14.17836727,84.24233851,4.349752943,0,,,
1.985383359,216.4800247,39.32851,6.769267637,344.0142562,341.078379,11.4982369,78.7334413,3.923093197,1,,,
8.111759428,208.4373035,11.41808,6.529934809,358.4520618,407.6942349,12.08130291,48.12864724,4.336327658,0,,,
7.248991198,184.0710337,123.44298,7.186173311,322.3656611,345.3565757,15.16413394,68.84754399,4.255979651,1,,,
,209.1580112,392.88636,6.633012323,,427.3014298,19.74686442,81.32443531,3.793519994,1,,,
6.96820896,178.2173112,995.18627,8.930688995,337.0649498,393.6769575,14.24337353,75.37574269,3.63264389,1,,,
6.581248451,210.1465627,753.31649,4.968093722,,501.4239899,14.58673189,58.61510336,3.820337622,1,,,
6.150553015,212.8193774,17.74728,5.54443553,319.4949519,279.4470657,12.85050562,75.02879271,4.810537179,1,,,
,190.482522,90.2021,7.779951695,361.7575777,365.2012734,17.76931685,94.63161937,3.830967318,1,,,
6.300755509,179.4527925,668.19895,8.931530796,341.4930241,458.8354058,14.06295595,,5.708111883,1,,,
4.182816209,198.8285068,151.44482,11.69366671,,422.2029394,10.43525514,43.47202365,4.083353578,1,,,
6.920799599,218.0986116,477.38159,5.659837138,,302.4123743,11.05457809,61.93377909,4.915733469,1,,,
,211.6304101,648.89626,5.993738044,331.8840248,357.5815123,17.56251914,56.51645049,2.636363545,1,,,
6.481890279,179.9197108,698.62116,8.538491677,338.0123232,504.3971522,16.40936387,59.95481517,5.002360533,1,,,
9.452311768,178.5068668,331.71595,6.765650004,333.7727136,550.5792954,18.12870931,104.4505929,3.258626807,1,,,
,208.9314576,429.9079,5.873277068,310.9856337,364.9194924,17.80156496,107.3063431,4.454964342,1,,,
6.062638891,206.9659929,699.82471,8.210130825,,323.4488372,14.89378466,83.65903567,4.434926081,0,,,
7.309596474,193.4725961,343.14951,7.664060567,306.6854553,426.5619276,12.84436555,111.5954477,4.048202463,1,,,
6.995477137,206.9061718,238.89544,7.695851262,337.3269279,484.5513123,16.22993909,49.58072759,2.808555919,1,,,
5.967274228,187.085084,846.58547,7.281105533,339.0637148,323.962695,12.65185398,72.27359045,3.914543611,1,,,
9.97772773,207.2363648,39.288391,7.002472772,,334.684991,14.66580936,79.5533932,4.911105407,1,,,
8.63127,164.3711691,880.6518,7.278263165,350.9515814,444.1081117,16.85745879,58.17786718,3.640944003,1,,,
5.676785313,193.4897562,390.78685,7.307314193,305.221735,437.621863,9.816543617,45.8802614,3.608803477,0,,,
9.172624519,165.6875477,319.10623,6.618852759,372.5547131,420.4291096,13.35325927,72.97405084,3.686395202,1,,,
5.01439166,201.3903675,326.03611,6.924445644,,424.4514647,14.5803727,49.30851337,4.523645488,1,,,
,156.7731808,84.06658,7.269794985,334.9560998,378.2538695,19.24714117,81.57155402,5.564901543,1,,,
9.483473885,194.0840161,775.59294,6.602601175,,506.6242559,12.07929753,55.98979184,4.276650138,1,,,
3.337628998,216.2570865,310.8275,8.130663285,,352.2640739,14.02967274,52.7609607,3.300191883,1,,,
9.160583392,251.76078,589.24705,6.904079337,361.3744649,489.3737382,18.41060569,57.72078967,4.988326914,1,,,
11.4497393,186.6526477,355.34411,7.065576303,321.8315126,503.96411,16.28237127,77.15217275,5.166903483,1,,,
6.992093927,203.9116483,257.24657,8.647735263,333.7031504,427.6914178,15.10869207,94.87553361,2.829036453,0,,,
6.283678795,205.3766238,905.43655,7.078344556,284.2060215,471.904032,18.02715973,64.36260841,4.48077131,1,,,
6.020764727,194.1842968,968.17871,6.379528953,374.7329553,385.5338288,9.653517196,53.19291016,4.303410477,0,,,
,192.4078764,460.30079,8.23147461,,465.8839547,16.65729403,58.36012491,3.543696299,1,,,
,198.5696472,837.15729,8.596283675,340.2627084,379.1151364,9.029159632,86.92526202,3.600757189,1,,,
8.761768405,212.4269518,168.92487,6.38573263,,488.5995474,12.60180121,60.23707331,4.673547855,1,,,
,150.1010274,812.8651,5.772176874,291.2197441,511.4922569,20.46683216,78.98476685,4.143637636,1,,,
6.61673069,195.0969675,277.7604,7.632638507,,417.4650802,13.43255667,47.94593618,3.622379242,1,,,
6.926373955,211.5174194,673.29612,4.378165242,,377.6118776,17.68003978,72.62058013,2.519127563,1,,,
7.734569203,230.9195059,776.59446,6.90859091,,395.1149612,15.0335572,92.69736884,3.821455975,1,,,
7.078918855,230.7626711,970.64081,5.129401515,369.8715451,522.0047924,13.27122044,80.50979612,3.275244323,1,,,
6.971577182,185.9069376,959.98787,7.214510212,349.7438791,414.0673543,19.88291697,36.17900286,3.226348501,1,,,
7.121089998,197.0011464,635.36922,8.25888196,,495.6100018,9.826642145,66.05330115,2.688829837,1,,,
4.709186747,179.1410182,291.41858,6.774276121,407.4179772,371.2648428,18.18680054,86.52862722,3.860083952,1,,,
5.563640551,226.8620339,370.15375,7.055126935,,355.8740469,13.68395668,66.13271889,3.792417886,1,,,
5.23000319,176.7140234,971.89181,7.597980583,413.9140005,440.3553738,14.42361413,72.83737021,3.045612106,1,,,
6.876885077,233.2214871,601.20194,6.009195813,,333.8659806,13.62126298,79.98137242,2.527183089,0,,,
5.27418539,227.340186,605.53576,6.326979503,358.589903,489.4345906,11.19919093,,4.364426392,0,,,
7.408687621,192.3813841,929.68998,6.554240366,,433.6733651,17.33777786,,4.223320472,1,,,
8.433443104,224.856089,833.46124,6.179495871,327.5332765,411.8499495,17.40042588,72.91730528,3.824734138,0,,,
6.369582975,171.8110147,185.64484,9.075856601,326.3162842,457.7857534,14.18312583,96.85846857,3.283308723,0,,,
6.847863212,234.9422029,456.17489,5.596240507,334.8730462,337.5731512,9.515292142,77.29730019,4.92119573,0,,,
4.864447138,194.2757774,940.14378,7.024293024,,528.4360555,11.82190533,34.01732256,2.850727663,0,,,
7.26354507,160.4430648,129.70692,8.091014005,328.4471745,478.5150812,12.81483552,43.59230116,3.950529737,0,,,
6.517134716,156.237713,812.98567,7.942924373,,366.7534867,13.10126409,65.93782078,3.352916436,1,,,
6.733266883,191.3056274,93.330562,7.73977103,,424.6668217,20.81134248,98.36782478,3.765693648,0,,,
,196.1856177,6.956008,7.512820131,,358.5312125,17.11206118,79.78068861,2.395428845,1,,,
,258.4472652,498.32954,4.922166879,341.03958,425.7970193,18.99366325,67.40067335,3.69194651,0,,,
7.663837583,158.7928988,698.05035,8.636215623,,547.7767614,17.95318681,59.08183121,4.484621365,1,,,
,232.9432383,29.096217,5.885992174,,400.5176612,8.772738387,69.72391203,3.399725616,0,,,
6.720680346,214.1050544,336.38866,5.21102327,366.022157,605.7485247,19.34875105,83.33688578,4.004394151,1,,,
7.777665366,233.7615788,780.11615,6.123297466,323.5380551,520.285094,17.79474068,60.34389091,4.683334813,0,,,
,240.4188017,439.23067,8.104029908,330.7760366,429.165011,18.54621657,72.58796657,2.9627529,1,,,
6.103731305,184.3286927,977.52565,7.275530586,,334.9497392,7.655381321,59.00066632,3.38304892,0,,,
,213.2733832,149.27758,7.311244634,,462.4635626,11.27472022,56.15198912,2.810138495,0,,,
6.665774201,155.7096794,610.0479,8.1725484,337.1737674,425.6919559,15.10153272,79.78046694,4.903553219,0,,,
8.499135302,216.3754922,894.08064,5.408411911,,578.8692367,10.67766139,61.70422443,3.347189153,0,,,
,215.9406952,171.7101,6.622284288,,378.3175327,13.19081782,82.78535241,3.757799099,0,,,
6.691701339,205.5594647,184.1194,10.14421269,252.2689014,538.3499089,13.90394873,51.42517384,3.417450025,1,,,
4.959852811,215.8548693,87.830755,6.954230562,379.5047315,527.479694,14.32663819,52.38884926,3.455044818,0,,,
7.116827028,196.1360373,831.54615,6.756940447,355.1730505,426.9022146,12.94712463,89.08930349,4.244662909,0,,,
6.397905014,249.9692435,57.05179,4.892716651,375.4944743,334.2698796,14.15036308,97.03045734,3.958543451,0,,,
7.139410626,226.102192,649.3965,6.455720755,328.1828771,416.1648324,17.66172072,59.29907462,3.622286577,0,,,
8.140344463,153.7481702,793.89892,7.843497716,306.2189501,423.4559057,14.32201887,65.0766099,4.362792108,0,,,
7.173308974,231.1119552,839.09317,4.56896806,338.1448492,457.8316829,22.56530811,47.23475312,3.476103529,0,,,
6.850625418,232.931196,338.06164,6.142617971,,438.3473271,18.14859494,81.55160971,2.59383368,0,,,
7.534553884,200.0912784,229.05514,4.623332739,,434.6455813,13.07107197,62.0821034,4.68742326,1,,,
6.71477688,185.9093028,558.40267,6.554857685,360.508237,303.9682027,10.22647041,50.21401089,4.68485347,0,,,
6.75006524,213.5901972,984.55701,6.344723172,338.951467,429.7325738,15.94060971,46.43576168,4.78526763,0,,,
4.337119469,207.3619066,355.61843,6.809153177,374.0727721,530.0696021,12.62203176,44.7503592,4.40163526,0,,,
10.3325553,208.3268398,300.26985,7.646511793,,518.5754223,13.11342501,55.69759012,2.993894944,1,,,
8.433290824,161.195283,904.24336,8.423765853,300.1190004,479.9959053,15.30375478,71.47850077,3.631542932,0,,,
,163.9381783,962.09826,6.995340076,365.8194647,382.8978826,17.40523788,89.09838659,4.575484541,1,,,
7.274212567,197.6609485,198.43259,7.797840028,304.8499788,300.0199103,14.61160015,66.60889106,4.7102563,0,,,
4.481467336,220.6980462,289.12917,6.201654746,,476.1955887,10.85323827,58.74678787,3.393023554,0,,,
6.579184951,186.9868694,700.03487,6.454924772,379.0407088,405.2769119,14.99602948,62.15231453,3.813556321,0,,,
7.914365861,205.20196,302.32708,6.031089917,,463.8526997,13.2576136,84.84970478,4.623693036,1,,,
,240.6115167,6.22911,4.907299307,379.7585939,327.305558,13.28583838,83.18441419,3.4531255,0,,,
7.522218289,254.3343707,340.96734,7.019044257,325.700999,479.7918021,14.96902294,46.87949306,4.156498987,1,,,
8.651023363,188.7116365,207.86097,6.834673314,335.2447834,399.6910675,10.68936477,43.95331343,3.644278972,0,,,
,251.6467608,332.74411,4.057814989,259.549059,325.9191992,10.13438578,54.50496486,4.930659938,0,,,
8.357612993,163.0982545,989.04708,7.696942683,317.3016801,404.4926142,8.27188162,67.59815754,4.366242228,0,,,
6.495098083,194.6703249,895.63526,7.359047383,320.657756,397.806781,11.77486088,57.06824185,3.516882004,0,,,
,242.8275882,298.07426,5.853839988,340.3486452,463.1151743,5.426649935,,3.522586173,0,,,
5.751394824,186.1540965,597.5291,5.622609823,334.3965896,506.6121278,13.57134668,56.82332986,2.745978737,1,,,
6.658741558,216.564702,172.58576,6.785520512,330.5175584,620.4489635,19.09509149,82.24409483,3.400987615,0,,,
7.811624735,209.9512488,571.28294,7.448531665,,431.6528489,16.89314546,,4.276862482,0,,,
10.50378654,125.9751853,605.33153,8.710552503,,674.4434759,9.714219737,51.6978938,5.370457701,0,,,
6.759813759,199.2531044,679.45011,9.233429354,,353.9717753,18.48405441,63.83246283,2.775224038,1,,,
6.332386866,186.8380279,73.06397,8.082003932,326.9804759,233.9079651,9.641441539,60.94002778,5.159001749,0,,,
7.027855353,180.6962661,51.10209,8.053645141,,492.3283614,10.72468945,60.05047898,2.628683949,0,,,
,214.5936849,38.51162,6.19962761,294.241392,332.472542,18.46952817,46.04628652,4.238535197,0,,,
7.395839037,239.0753506,689.11423,10.69612417,,496.9513701,15.63963299,76.87730477,2.866033458,1,,,
6.730427772,183.9152962,58.767076,8.005172947,345.0719544,320.6678654,12.06680799,56.43748499,3.961942035,0,,,
,214.7801398,44.85485,8.16353188,,478.7288684,18.24234816,50.21197533,4.557783362,1,,,
8.2977832,183.6141212,316.42668,7.108809425,322.0958487,295.6539574,13.50319651,62.23013405,4.239220572,0,,,
,178.9200897,776.84293,5.69908248,,469.9896627,15.50947526,92.6879689,3.221795811,0,,,
6.259267533,130.3742719,34.677103,10.28232887,320.3597655,399.3507089,10.84678707,43.42019517,3.932141959,0,,,
7.105333999,209.4227973,846.03552,7.702517331,,495.8051505,13.30664365,66.45362408,3.559665981,1,,,
8.076126298,132.6703047,816.27337,9.513269116,314.9704947,479.7589235,14.685851,72.63830295,4.291355258,0,,,
7.179493939,207.6328596,307.72966,7.948377676,334.5880466,339.8935168,9.036801211,49.90526106,3.680123382,1,,,
5.731042139,223.7049656,51.906979,6.496722628,380.5140788,620.3046389,14.6729271,62.02362962,3.675807027,0,,,
7.065326473,229.1135067,874.30556,5.256520534,,343.5927433,16.44614916,84.43803337,4.327346752,1,,,
6.563356597,241.2863231,320.58698,5.36555758,,415.8172189,11.65192933,70.63764831,5.292950181,0,,,
6.081019044,211.4813371,14.94972,8.948669797,333.3226113,417.6313046,16.28770255,60.80040576,4.458070845,1,,,
5.303764337,231.0187838,75.682245,6.100064295,388.8020448,465.8305394,14.53124525,77.66802027,4.024520851,0,,,
5.794585426,193.1761637,196.9846,5.613410768,,526.532927,17.38171889,44.6772435,2.780239126,1,,,
7.647871554,160.7743534,0.58971,7.217409339,,438.8009607,13.18250057,67.09996943,3.078672724,0,,,
7.12161317,204.9424972,278.79732,4.755868059,327.8503895,452.1063215,16.45355302,43.41978854,3.874098474,1,,,
,139.1697436,784.82623,9.640520475,275.3319596,499.4281332,13.66448534,70.36836372,4.678745035,0,,,
7.097658936,239.0503092,573.87417,7.129735795,,355.8493932,18.02240775,70.1910107,3.668717706,1,,,
7.95145117,185.4217237,8.795734,7.117858564,344.7956809,283.8772795,18.90439925,85.7997587,3.886882386,0,,,
5.66177588,217.8047974,648.74301,7.974892844,,365.9211641,18.48652977,54.23757844,4.038442169,0,,,
8.832142261,176.8086608,171.02455,7.475336208,321.2576281,395.3873371,12.48155152,65.86718937,3.914511885,0,,,
6.658404104,170.7384963,729.68173,6.866996754,330.4911749,536.4815571,19.19524152,43.31205458,4.374124378,0,,,
8.250830009,184.3851244,616.63386,7.16673369,305.1774259,412.9471156,13.79133661,71.79912912,2.604707845,0,,,
6.583024203,179.0478126,435.35228,9.666753094,375.9435576,474.9960133,15.12657159,87.12421067,3.095562808,1,,,
5.860574155,240.8871444,321.99232,6.04638549,351.0497931,491.875418,8.997226333,44.6156603,4.277241102,0,,,
6.658562027,243.9798391,794.71625,8.536935375,382.9375062,420.265644,14.66784348,59.45351391,4.062500347,1,,,
8.182103306,186.6704959,642.39442,7.715135717,,370.3213952,11.52159669,55.4938816,4.605237762,0,,,
6.579611186,198.4114625,978.11753,7.292053907,359.1569759,429.188479,18.79501699,45.78438457,4.169894076,1,,,
7.889579345,153.5697384,210.66698,8.457638677,294.2600762,354.4826892,11.29257493,67.35476873,3.227360082,0,,,
6.999615125,196.0550474,860.15396,7.212864719,,469.9998853,11.63031942,66.56475628,3.864372325,1,,,
8.713482927,169.5785262,838.81726,8.162687602,,478.9830185,14.52090356,63.94526993,2.922194979,0,,,
6.829720147,194.8253339,145.92413,6.854003056,,434.3158766,11.82640408,65.24922489,2.223134593,0,,,
6.185924892,236.0347826,98.943699,6.140033164,374.095388,436.2361983,11.09381062,99.77507789,4.090264382,0,,,
9.176480424,233.5501882,188.33072,5.960447066,349.9205988,552.460226,18.46590435,49.91432851,3.725298262,0,,,
9.079715109,222.0426312,735.89919,6.894915429,254.0409769,382.8961665,12.70488659,101.6153458,4.551724494,0,,,
6.542284806,239.4947696,713.68823,5.763071732,354.0143383,475.3967145,20.88991774,87.14212727,2.704002245,1,,,
8.379512703,164.1681664,409.09679,8.199017232,,430.2389206,19.34998175,63.10523427,3.749818066,0,,,
,204.1757258,846.35435,8.511643078,361.6047307,381.6013105,19.14046535,77.69441927,3.598104205,1,,,
9.221955642,151.4548307,502.59577,8.097193741,294.1927545,541.6014377,13.95175343,39.57240683,4.294251987,0,,,
6.379727303,185.2022729,409.53878,8.355934511,276.2363845,352.0153045,14.51830266,72.95994524,2.481481779,1,,,
9.370696575,157.7193644,106.30865,7.762861766,316.391974,424.9156767,15.64599801,108.2139813,4.380796942,0,,,
6.050583964,211.2430639,812.03961,9.129510538,355.6478866,502.4703317,13.85417121,60.33579045,2.966284141,0,,,
7.487573364,149.7687439,837.3304,8.560974485,,531.1809979,9.536536617,57.949476,1.801326999,0,,,
6.167699402,176.2365833,883.06976,7.172322315,232.5645414,342.39009,18.89434299,48.92105706,4.009321399,1,,,
6.028348785,225.6748716,145.5446,6.126270002,365.9617111,503.1121474,15.65188844,73.40057793,3.142083954,0,,,
8.835181437,180.2768171,424.60201,7.727411425,338.3084371,416.4371055,11.79017064,60.62537557,5.074216822,1,,,
6.283318587,228.5248386,601.64238,6.322219152,,414.7844425,11.67967582,88.34594023,4.153989991,0,,,
5.900282929,135.5257075,849.64901,5.579081818,354.4373769,426.0028838,16.42078997,48.94346249,4.468165512,1,,,
5.666446145,142.1478106,383.74154,9.989551221,320.2642831,511.9540006,23.60429797,77.03048701,3.836823301,0,,,
6.35871048,210.1191232,884.80077,7.899423676,,404.4142067,14.26473943,45.84622639,4.648222816,0,,,
6.985303737,219.5864399,470.95219,6.445512853,339.0539915,492.9030215,15.80444893,70.60068259,3.081799008,0,,,
7.053515736,205.9135252,592.85704,8.453081252,352.075686,443.1462946,15.25299221,79.21887028,4.172047875,1,,,
7.273368228,175.0150826,206.35732,7.839066572,337.6445728,322.4906894,18.10784209,58.1817074,4.196421036,0,,,
8.624937807,255.1488941,780.74969,7.924729023,351.4729276,466.5465114,16.54698006,42.85057437,3.71167286,1,,,
7.449659686,193.0420805,251.35965,6.086599374,337.135046,572.8061429,18.06029824,57.4013371,4.370404422,0,,,
8.458124197,177.7738366,795.39998,7.769045853,358.8366712,563.0587669,15.62039554,67.88186044,3.409351916,1,,,
7.618119572,202.715501,539.73832,5.816215976,338.0700701,459.0784198,13.35165195,73.60191818,3.769699537,0,,,
7.493819326,214.9547975,953.14382,6.816299263,,430.2169759,11.99983708,87.4971289,4.188472335,0,,,
6.698153869,198.2862684,675.86285,6.263601577,360.2328341,430.9350093,12.17667834,,3.758179651,0,,,
10.42950609,177.615468,991.84765,10.27716634,362.2948192,436.5523061,13.19618454,,2.727056042,1,,,
7.02729686,185.8386714,151.61518,7.625545081,327.2217336,398.7050168,19.46146351,80.69356765,3.392666423,0,,,
,210.283174,224.73,9.031262254,333.7798466,494.7659835,21.34323601,81.27525483,3.993970935,1,,,
8.610963032,125.1587698,79.77482,9.844921431,264.0528385,342.2052524,12.94737634,53.95026943,4.614400405,0,,,
9.543950015,203.4155499,252.50353,5.364234858,365.9359574,475.8119529,18.03614831,79.34350361,3.962440018,0,,,
7.423586012,180.4538713,451.98421,7.930651012,303.7901342,429.8599986,7.665923381,66.70047596,3.365397495,0,,,
6.292514322,157.4743536,845.10165,6.591275084,,300.045559,6.434478274,53.79228367,3.892095082,1,,,
5.456680888,219.5198857,967.84061,6.826782139,355.0828781,312.0198403,14.02928505,57.85250664,3.799472549,0,,,
5.294446311,191.0553849,563.75708,7.997240987,,442.5702667,19.50899768,80.38807973,4.645384351,1,,,
9.612898964,94.90897713,598.57751,9.143046047,311.2961574,535.6987005,12.31203175,67.42695478,4.016409562,0,,,
9.041155051,168.0715432,334.71942,7.213238874,,529.1976232,21.69215681,83.06460085,1.820786695,0,,,
8.246919871,119.0282155,47.577263,9.124225221,,579.2476736,13.00122856,72.80373391,4.096619667,0,,,
9.527165461,198.1809955,740.87515,8.864167954,292.9705963,434.8289817,21.02539722,84.54863195,4.176848498,0,,,
6.641174116,191.9168989,220.71236,6.675080629,380.3635902,421.4173518,12.24325247,65.17992724,3.154701122,0,,,
,253.7385835,529.94609,7.795644625,,339.9809554,11.93054653,59.52718914,3.194677364,1,,,
6.64606727,197.2220664,863.43873,6.793929249,,505.2959224,16.71236682,45.66041778,3.053983121,0,,,
8.557977205,207.8968651,715.51603,6.63490852,,412.8719587,19.26942306,49.25593382,3.728685472,1,,,
7.164478295,213.0024411,751.92896,6.292148347,,490.9331209,12.68376662,58.25261283,4.998203435,0,,,
6.494309141,204.4136562,405.03131,8.793893931,291.2025964,393.7269901,20.19130084,88.12734032,4.580045098,0,,,
8.285071527,151.573778,402.7267,9.05008022,303.0818384,322.5218154,13.65265268,114.0349457,4.274661333,0,,,
7.601208831,228.4494539,134.27026,7.681863098,,401.78006,16.31069843,54.70751925,1.854600059,1,,,
6.110022206,234.800957,663.53907,5.984536126,348.0552114,437.8921147,10.05952292,,2.817780458,0,,,
,227.7573452,711.87671,10.64373206,332.3114612,472.1421568,15.27023564,43.99245077,4.316614291,1,,,
8.316663722,110.9035977,814.48581,9.489565661,,480.4723059,14.27124665,77.85449934,2.695799697,0,,,
5.037569309,172.7101545,979.08473,5.750760312,366.5651614,402.2346373,14.13627618,56.83098162,3.697410302,1,,,
,184.9936984,875.95651,7.498210127,367.3265856,435.6030009,19.83990738,75.19948189,1.922376883,0,,,
8.015777447,187.7372623,11.83659,9.338155401,326.5626769,438.0189422,16.41305544,87.09458581,4.414905266,1,,,
9.004680613,173.7393301,311.29184,8.475083371,,531.5214444,12.83881282,37.76479828,3.775014984,0,,,
7.188441672,224.1227356,326.61389,7.083356578,369.7192793,458.5520968,9.114820347,86.01468658,2.983371439,1,,,
6.886512603,211.4544174,18.3256,6.067596893,,549.9970578,8.445127066,27.66317378,3.599756493,0,,,
8.272901412,217.8716159,45.3135,8.975394289,318.5300661,331.3386637,16.53795181,36.61172956,3.086953984,0,,,
9.293621613,193.0617225,166.53332,6.301884152,,365.4392023,14.22591746,98.62545714,3.661882214,0,,,
6.143346346,201.3375047,620.39796,9.390418107,,494.7756619,14.34672292,44.95166577,3.845958486,1,,,
6.985192202,133.4321324,944.64183,8.577654501,341.2399071,536.2771527,16.17668647,91.70881337,4.246201595,0,,,
8.073973083,229.2830777,209.21755,6.930805166,353.6201086,302.2701452,14.89723808,82.14090325,2.994739682,1,,,
5.094164361,223.1671255,957.6534,6.9774209,350.1012754,476.6245497,13.03463789,78.07592324,4.710936484,0,,,
8.075713178,177.5386915,824.6865,7.797345131,,455.3115349,11.58442029,45.62035971,4.528003276,1,,,
6.150034401,188.4130554,6.723244,7.744713611,358.5917378,449.3588123,13.22029465,52.95663178,3.444442492,0,,,
7.976975708,167.8551451,721.84366,6.830150706,344.8144429,374.5656064,19.20638072,57.41878802,3.130332354,0,,,
6.18969926,224.4329493,229.70287,5.879183845,366.5011179,649.8057646,10.25751471,71.78094926,3.02737148,0,,,
7.050980202,228.038367,977.51238,7.34857103,,342.9231297,20.38402299,69.36068,3.50707901,1,,,
7.497987815,185.8102808,927.39428,7.579377345,,476.3871494,15.12428645,72.92842077,5.738991025,0,,,
6.685458187,174.6487042,942.43315,7.533098175,299.7249516,358.3346957,13.66218718,47.27453117,3.769256686,1,,,
6.965279872,162.6994499,312.0378,9.129754932,307.7592107,490.8155214,15.51205881,102.6958678,3.969318296,0,,,
6.724420037,237.3175903,44.01123,6.732710441,394.6559068,459.761455,9.476061967,73.50541169,3.29268112,0,,,
5.412119545,272.5146852,35.303165,5.778010263,,347.8044159,15.30774609,66.66147887,5.680346587,0,,,
,222.1094198,242.54986,7.121636773,339.1670947,397.1779143,12.50371965,59.04433351,3.558366592,1,,,
7.503085765,186.713329,0.17894,7.641776467,315.9741471,473.5316111,12.0491306,43.28047646,4.305513625,0,,,
6.442571184,225.727248,289.84052,9.32965496,,420.5565669,16.57071826,74.8317734,4.572707113,0,,,
,209.1499888,30.755,6.093750445,350.0603474,407.9106451,11.04694615,81.75785132,3.993125742,0,,,
5.68094313,197.4166304,867.06854,7.048691692,359.8506204,425.4764382,17.27031398,,3.588153497,1,,,
8.581042821,153.7090925,970.43429,7.661687284,312.8851272,520.8083591,14.78158449,74.12779299,2.883145377,0,,,
7.209067641,260.5473455,826.18414,8.271279607,352.4397271,451.3775283,10.82381126,31.56816619,4.264431313,0,,,
5.530055021,207.9982202,918.77807,6.543134476,360.0707147,427.6643022,18.81308046,61.21497949,3.327472139,0,,,
6.647491538,234.5614013,939.04876,9.392332388,299.2144253,407.4402646,16.49008388,75.94006667,3.757581665,1,,,
